readType	refseqid	row	juncpos5	juncpos3	num_CRC.42
CDS	NM_001321694	16220	201680484	201681048	62
CDS	NM_001321694	16220	201681113	201681829	108
CDS	NM_001321727	43684	74757039	74757568	1
CDS	NM_001321727	43684	74757039	74757588	2
CDS	NM_001321727	43684	74757639	74757744	9
CDS	NM_001321727	43684	74757948	74758038	37
CDS	NM_001321727	43684	74758232	74758466	54
CDS	NM_001321727	43684	74758498	74758724	65
CDS	NM_001321727	43684	74758829	74758983	59
CDS	NM_001321727	43684	74759841	74759947	51
CDS	NM_001321728	43683	74757039	74757568	1
CDS	NM_001321728	43683	74757039	74757588	2
CDS	NM_001321728	43683	74757639	74757744	9
CDS	NM_001321728	43683	74757948	74758038	37
CDS	NM_001321728	43683	74758232	74758466	54
CDS	NM_001321728	43683	74758498	74758724	65
CDS	NM_001321728	43683	74758829	74758983	59
CDS	NM_001321728	43683	74759841	74759947	51
CDS	NM_001321729	8224	72411204	72406590	2
CDS	NM_001321729	8224	72692289	72606999	1
CDS	NM_001321729	8224	72741763	72740381	2
CDS	NM_001321729	8224	72945232	72802797	2
CDS	NM_001321729	8224	72968433	72802797	1
CDS	NM_001321729	8224	73052927	72968598	2
CDS	NM_001321730	8223	72411204	72406590	2
CDS	NM_001321730	8223	72692289	72606999	1
CDS	NM_001321730	8223	72741763	72740381	2
CDS	NM_001321730	8223	72945232	72802797	2
CDS	NM_001321730	8223	72968433	72802797	1
CDS	NM_001321730	8223	73052927	72968598	2
CDS	NM_001321731	11017	72692289	72606999	1
CDS	NM_001321731	11017	72741763	72740381	2
CDS	NM_001321731	11017	72945232	72802797	2
CDS	NM_001321731	11017	72968433	72802797	1
CDS	NM_001321731	11017	73052927	72968598	2
CDS	NM_001321733	11015	72411204	72406590	2
CDS	NM_001321733	11015	72692289	72606999	1
CDS	NM_001321733	11015	72741763	72740381	2
CDS	NM_001321733	11015	72945232	72802797	2
CDS	NM_001321733	11015	72968433	72802797	1
CDS	NM_001321733	11015	73052927	72968598	2
CDS	NM_001321734	64577	72411204	72406590	2
CDS	NM_001321734	64577	72692289	72606999	1
CDS	NM_001321734	64577	72741763	72740381	2
CDS	NM_001321734	64577	72945232	72802797	2
CDS	NM_001321734	64577	72968433	72802797	1
CDS	NM_001321743	38091	131813126	131813022	4
CDS	NM_001321743	38091	131829428	131813268	1
CDS	NM_001321743	38091	131840150	131829511	6
CDS	NM_001321744	48692	131813126	131813022	4
CDS	NM_001321744	48692	131829428	131813268	1
CDS	NM_001321744	48692	131840150	131829511	6
CDS	NM_001321745	58847	131813126	131813022	4
CDS	NM_001321745	58847	131829428	131813268	1
CDS	NM_001321745	58847	131840150	131829511	6
CDS	NM_001321746	11966	131813126	131813022	4
CDS	NM_001321746	11966	131829428	131813268	1
CDS	NM_001321746	11966	131840150	131829511	6
CDS	NM_001321747	11965	131813126	131813022	4
CDS	NM_001321747	11965	131829428	131813268	1
CDS	NM_001321747	11965	131840150	131829511	6
CDS	NM_001321748	48690	131813126	131813022	4
CDS	NM_001321748	48690	131829428	131813268	1
CDS	NM_001321748	48690	131840150	131829511	6
CDS	NM_001321781	6717	62228117	62362966	29
CDS	NM_001321781	6717	62239994	62362966	1
CDS	NM_001321782	49319	62228117	62362966	29
CDS	NM_001321782	49319	62239994	62362966	1
CDS	NM_001321833	27393	9568957	9570052	16
CDS	NM_001321833	27393	9570149	9570881	16
CDS	NM_001321833	27393	9571009	9572640	13
CDS	NM_001321833	27393	9572817	9574000	10
CDS	NM_001321833	27393	9574089	9576340	6
CDS	NM_001321833	27393	9574089	9580620	1
CDS	NM_001321833	27393	9576490	9580620	25
CDS	NM_001321833	27393	9580795	9581947	23
CDS	NM_001321833	27393	9582105	9583644	33
CDS	NM_001321833	27393	9583790	9588327	33
CDS	NM_001321833	27393	9588479	9593042	38
CDS	NM_001321833	27393	9593150	9595788	48
CDS	NM_001321833	27393	9595886	9597062	28
CDS	NM_001321833	27393	9597156	9599660	58
CDS	NM_001321833	27393	9599747	9607836	59
CDS	NM_001321833	27393	9607905	9611472	54
CDS	NM_001321833	27393	9611568	9613045	65
CDS	NM_001321834	62008	9568957	9570052	16
CDS	NM_001321834	62008	9570149	9570881	16
CDS	NM_001321834	62008	9571009	9572640	13
CDS	NM_001321834	62008	9572817	9574000	10
CDS	NM_001321834	62008	9574089	9576340	6
CDS	NM_001321834	62008	9574089	9580620	1
CDS	NM_001321834	62008	9576490	9580620	25
CDS	NM_001321834	62008	9580795	9581947	23
CDS	NM_001321834	62008	9582105	9583644	33
CDS	NM_001321834	62008	9583790	9588327	33
CDS	NM_001321834	62008	9588479	9593042	38
CDS	NM_001321834	62008	9593150	9595788	48
CDS	NM_001321834	62008	9595886	9597062	28
CDS	NM_001321834	62008	9597156	9599660	58
CDS	NM_001321834	62008	9599747	9607836	59
CDS	NM_001321834	62008	9607905	9611472	54
CDS	NM_001321834	62008	9611568	9613045	65
CDS	NM_001321835	62007	9572817	9574000	10
CDS	NM_001321835	62007	9574089	9576340	6
CDS	NM_001321835	62007	9574089	9580620	1
CDS	NM_001321835	62007	9576490	9580620	25
CDS	NM_001321835	62007	9580795	9581947	23
CDS	NM_001321835	62007	9582105	9583644	33
CDS	NM_001321835	62007	9583790	9588327	33
CDS	NM_001321835	62007	9588479	9593042	38
CDS	NM_001321835	62007	9593150	9595788	48
CDS	NM_001321835	62007	9595886	9597062	28
CDS	NM_001321835	62007	9597156	9599660	58
CDS	NM_001321835	62007	9599747	9607836	59
CDS	NM_001321835	62007	9607905	9611472	54
CDS	NM_001321835	62007	9611568	9613045	65
CDS	NM_001321836	55133	9563952	9568894	13
CDS	NM_001321836	55133	9568957	9570052	16
CDS	NM_001321836	55133	9570149	9570881	16
CDS	NM_001321836	55133	9571009	9572640	13
CDS	NM_001321836	55133	9572817	9574000	10
CDS	NM_001321836	55133	9574089	9576340	6
CDS	NM_001321836	55133	9574089	9580620	1
CDS	NM_001321836	55133	9576490	9580620	25
CDS	NM_001321836	55133	9580795	9581947	23
CDS	NM_001321836	55133	9582105	9583644	33
CDS	NM_001321836	55133	9583790	9588327	33
CDS	NM_001321836	55133	9588479	9593042	38
CDS	NM_001321836	55133	9593150	9595788	48
CDS	NM_001321836	55133	9595886	9597062	28
CDS	NM_001321836	55133	9597156	9599660	58
CDS	NM_001321836	55133	9599747	9607836	59
CDS	NM_001321836	55133	9607905	9611472	54
CDS	NM_001321836	55133	9611568	9613045	65
CDS	NM_001321859	52535	55200699	55200334	56
CDS	NM_001321859	52535	55200957	55200334	2
CDS	NM_001321859	52535	55200957	55200751	1
CDS	NM_001321859	52535	55200957	55200757	139
CDS	NM_001321859	52535	55201831	55201003	47
CDS	NM_001321859	52535	55209651	55201900	87
CDS	NM_001321859	52535	55214627	55209789	52
CDS	NM_001321859	52535	55255300	55214834	2
CDS	NM_001321859	52535	55276881	55214834	20
CDS	NM_001321860	53187	55200699	55200334	56
CDS	NM_001321860	53187	55200957	55200334	2
CDS	NM_001321860	53187	55200957	55200751	1
CDS	NM_001321860	53187	55200957	55200757	139
CDS	NM_001321860	53187	55201831	55201003	47
CDS	NM_001321860	53187	55209651	55201900	87
CDS	NM_001321860	53187	55214627	55209789	52
CDS	NM_001321860	53187	55255300	55214834	2
CDS	NM_001321860	53187	55276881	55214834	20
CDS	NM_001321861	53186	55200699	55200334	56
CDS	NM_001321861	53186	55200957	55200334	2
CDS	NM_001321861	53186	55200957	55200751	1
CDS	NM_001321861	53186	55200957	55200757	139
CDS	NM_001321861	53186	55201831	55201003	47
CDS	NM_001321861	53186	55209651	55201900	87
CDS	NM_001321861	53186	55214627	55209789	52
CDS	NM_001321861	53186	55255300	55214834	2
CDS	NM_001321861	53186	55276881	55214834	20
CDS	NM_001321862	53185	55200699	55200334	56
CDS	NM_001321862	53185	55200957	55200334	2
CDS	NM_001321862	53185	55200957	55200751	1
CDS	NM_001321862	53185	55200957	55200757	139
CDS	NM_001321862	53185	55201831	55201003	47
CDS	NM_001321862	53185	55209651	55201900	87
CDS	NM_001321862	53185	55214627	55209789	52
CDS	NM_001321862	53185	55255300	55214834	2
CDS	NM_001321862	53185	55276881	55214834	20
CDS	NM_001321863	53184	55200699	55200334	56
CDS	NM_001321863	53184	55200957	55200334	2
CDS	NM_001321863	53184	55200957	55200751	1
CDS	NM_001321863	53184	55200957	55200757	139
CDS	NM_001321863	53184	55201831	55201003	47
CDS	NM_001321863	53184	55209651	55201900	87
CDS	NM_001321863	53184	55214627	55209789	52
CDS	NM_001321863	53184	55255300	55214834	2
CDS	NM_001321863	53184	55276881	55214834	20
CDS	NM_001321904	53039	55200699	55200334	56
CDS	NM_001321904	53039	55200957	55200334	2
CDS	NM_001321904	53039	55200957	55200751	1
CDS	NM_001321904	53039	55200957	55200757	139
CDS	NM_001321904	53039	55201831	55201003	47
CDS	NM_001321904	53039	55209651	55201900	87
CDS	NM_001321904	53039	55214627	55209789	52
CDS	NM_001321904	53039	55255300	55214834	2
CDS	NM_001321904	53039	55276881	55214834	20
CDS	NM_001321971	4404	26532394	26531975	1
CDS	NM_001321971	4404	26532911	26532449	1
CDS	NM_001321971	4404	26533560	26533105	1
CDS	NM_001321975	1812	26532394	26531975	1
CDS	NM_001321975	1812	26532911	26532449	1
CDS	NM_001321975	1812	26533560	26533105	1
CDS	NM_001321995	895	95756131	95753326	20
CDS	NM_001321995	895	95766582	95766281	9
CDS	NM_001321995	895	95767422	95766639	32
CDS	NM_001321995	895	95770385	95767468	28
CDS	NM_001321995	895	95772168	95770475	11
CDS	NM_001321995	895	95773920	95772202	20
CDS	NM_001321995	895	95773999	95772202	2
CDS	NM_001321995	895	95775661	95774153	5
CDS	NM_001321995	895	95780811	95775786	18
CDS	NM_001321996	894	95756131	95753326	20
CDS	NM_001321996	894	95766582	95766281	9
CDS	NM_001321996	894	95767422	95766639	32
CDS	NM_001321996	894	95770385	95767468	28
CDS	NM_001321996	894	95772168	95770475	11
CDS	NM_001321996	894	95773920	95772202	20
CDS	NM_001321996	894	95773999	95772202	2
CDS	NM_001321997	20085	95756131	95753326	20
CDS	NM_001321997	20085	95766582	95766281	9
CDS	NM_001321997	20085	95767422	95766639	32
CDS	NM_001321997	20085	95770385	95767468	28
CDS	NM_001321997	20085	95772168	95770475	11
CDS	NM_001321997	20085	95773920	95772202	20
CDS	NM_001321997	20085	95773999	95772202	2
CDS	NM_001322019	48948	240944627	240929599	46
CDS	NM_001322019	48948	240946733	240944712	43
CDS	NM_001322019	48948	240951034	240946787	21
CDS	NM_001322019	48948	240954156	240951113	37
CDS	NM_001322019	48948	240957232	240954277	1
CDS	NM_001322019	48948	240957970	240954277	44
CDS	NM_001322019	48948	240960614	240958056	41
CDS	NM_001322019	48948	240961589	240960829	24
CDS	NM_001322019	48948	240964644	240961757	7
CDS	NM_001322020	26557	240929491	240900603	41
CDS	NM_001322020	26557	240946733	240944712	43
CDS	NM_001322020	26557	240951034	240946787	21
CDS	NM_001322020	26557	240954156	240951113	37
CDS	NM_001322020	26557	240957232	240954277	1
CDS	NM_001322020	26557	240957970	240954277	44
CDS	NM_001322020	26557	240960614	240958056	41
CDS	NM_001322020	26557	240961589	240960829	24
CDS	NM_001322020	26557	240964644	240961757	7
CDS	NM_001322046	55632	170387097	170386436	7
CDS	NM_001322046	55632	170393737	170388000	7
CDS	NM_001322046	55632	170394523	170393850	8
CDS	NM_001322046	55632	170396561	170393850	2
CDS	NM_001322046	55632	170396561	170394651	9
CDS	NM_001322046	55632	170401231	170396689	8
CDS	NM_001322046	55632	170402728	170401345	9
CDS	NM_001322046	55632	170411634	170403214	5
CDS	NM_001322046	55632	170413697	170411765	3
CDS	NM_001322046	55632	170419735	170417295	3
CDS	NM_001322046	55632	170428163	170425762	3
CDS	NM_001322048	59733	170387097	170386436	7
CDS	NM_001322048	59733	170393737	170388000	7
CDS	NM_001322048	59733	170394523	170393850	8
CDS	NM_001322048	59733	170396561	170393850	2
CDS	NM_001322048	59733	170396561	170394651	9
CDS	NM_001322048	59733	170401231	170396689	8
CDS	NM_001322048	59733	170402728	170401345	9
CDS	NM_001322048	59733	170411634	170403214	5
CDS	NM_001322048	59733	170413697	170411765	3
CDS	NM_001322048	59733	170419735	170417295	3
CDS	NM_001322049	59732	170387097	170386436	7
CDS	NM_001322049	59732	170393737	170388000	7
CDS	NM_001322049	59732	170394523	170393850	8
CDS	NM_001322049	59732	170396561	170393850	2
CDS	NM_001322049	59732	170401231	170396689	8
CDS	NM_001322049	59732	170402728	170401345	9
CDS	NM_001322049	59732	170411634	170403214	5
CDS	NM_001322049	59732	170413697	170411765	3
CDS	NM_001322049	59732	170419735	170417295	3
CDS	NM_001322080	13810	103340159	103335666	3
CDS	NM_001322080	13810	103343304	103340368	6
CDS	NM_001322080	13810	103347484	103343433	1
CDS	NM_001322081	13809	103340159	103335666	3
CDS	NM_001322081	13809	103343304	103340368	6
CDS	NM_001322081	13809	103347484	103343433	1
CDS	NM_001322101	62105	25016370	25022544	2
CDS	NM_001322101	62105	25016834	25022544	2
CDS	NM_001322101	62105	25022713	25037245	2
CDS	NM_001322101	62105	25037362	25038366	5
CDS	NM_001322101	62105	25038625	25039515	1
CDS	NM_001322101	62105	25039686	25040539	1
CDS	NM_001322123	37099	61175178	61172243	1
CDS	NM_001322123	37099	61180132	61175320	2
CDS	NM_001322123	37099	61181068	61180249	2
CDS	NM_001322123	37099	61181217	61181123	1
CDS	NM_001322123	37099	61187527	61182209	1
CDS	NM_001322123	37099	61188598	61187652	3
CDS	NM_001322123	37099	61192193	61190025	1
CDS	NM_001322123	37099	61198658	61194748	1
CDS	NM_001322123	37099	61238900	61233778	1
CDS	NM_001322124	17940	61175178	61172243	1
CDS	NM_001322124	17940	61180132	61175320	2
CDS	NM_001322124	17940	61181068	61180249	2
CDS	NM_001322124	17940	61181217	61181123	1
CDS	NM_001322124	17940	61187527	61182209	1
CDS	NM_001322124	17940	61188598	61187652	3
CDS	NM_001322124	17940	61192193	61190025	1
CDS	NM_001322124	17940	61198658	61194748	1
CDS	NM_001322124	17940	61238900	61233778	1
CDS	NM_001322127	30354	61175178	61172243	1
CDS	NM_001322127	30354	61180132	61175320	2
CDS	NM_001322127	30354	61181068	61180249	2
CDS	NM_001322127	30354	61181217	61181123	1
CDS	NM_001322127	30354	61187527	61182209	1
CDS	NM_001322127	30354	61188598	61187652	3
CDS	NM_001322127	30354	61192193	61190025	1
CDS	NM_001322211	62090	38156872	38201183	3
CDS	NM_001322211	62090	38201357	38202355	3
CDS	NM_001322211	62090	38202457	38208426	1
CDS	NM_001322211	62090	38208486	38216684	3
CDS	NM_001322211	62090	38216759	38218363	4
CDS	NM_001322211	62090	38218440	38224559	5
CDS	NM_001322211	62090	38224657	38231134	2
CDS	NM_001322211	62090	38231187	38231279	7
CDS	NM_001322211	62090	38231359	38244329	7
CDS	NM_001322212	12721	38156872	38201183	3
CDS	NM_001322212	12721	38201357	38202355	3
CDS	NM_001322212	12721	38202457	38208426	1
CDS	NM_001322212	12721	38208486	38216684	3
CDS	NM_001322212	12721	38216759	38218363	4
CDS	NM_001322212	12721	38218440	38224559	5
CDS	NM_001322212	12721	38224657	38231134	2
CDS	NM_001322212	12721	38231187	38231279	7
CDS	NM_001322249	42311	37311713	37315512	5
CDS	NM_001322249	42311	37315583	37316783	3
CDS	NM_001322249	42311	37317865	37319059	8
CDS	NM_001322249	42311	37319179	37319308	2
CDS	NM_001322249	42311	37319398	37321225	4
CDS	NM_001322249	42311	37321338	37322580	5
CDS	NM_001322249	42311	37322661	37323351	1
CDS	NM_001322278	39264	172930480	172930992	3
CDS	NM_001322278	39264	172931034	172935635	1
CDS	NM_001322278	39264	172935798	172942525	3
CDS	NM_001322278	39264	172942622	172943943	2
CDS	NM_001322278	39264	172943990	172944856	3
CDS	NM_001322278	39264	172944934	172945056	3
CDS	NM_001322279	39263	172930480	172930992	3
CDS	NM_001322279	39263	172931034	172935635	1
CDS	NM_001322279	39263	172935798	172942525	3
CDS	NM_001322279	39263	172942622	172943943	2
CDS	NM_001322279	39263	172943990	172944856	3
CDS	NM_001322279	39263	172944934	172945056	3
CDS	NM_001322329	62664	120069198	120060124	3
CDS	NM_001322329	62664	120075042	120069279	3
CDS	NM_001322329	62664	120078730	120075079	4
CDS	NM_001322329	62664	120097403	120078780	3
CDS	NM_001322330	62663	120069198	120060124	3
CDS	NM_001322330	62663	120075042	120069279	3
CDS	NM_001322330	62663	120078730	120075079	4
CDS	NM_001322330	62663	120097403	120078780	3
CDS	NM_001322331	62662	120069198	120060124	3
CDS	NM_001322331	62662	120075042	120069279	3
CDS	NM_001322331	62662	120078730	120075079	4
CDS	NM_001322331	62662	120097403	120078780	3
CDS	NM_001322332	55279	120069198	120060124	3
CDS	NM_001322332	55279	120075042	120069279	3
CDS	NM_001322332	55279	120078730	120075079	4
CDS	NM_001322346	19648	97373451	97373135	1
CDS	NM_001322346	19648	97377393	97373570	1
CDS	NM_001322346	19648	97377601	97377507	4
CDS	NM_001322346	19648	97399256	97377762	3
CDS	NM_001322347	49394	97373451	97373135	1
CDS	NM_001322347	49394	97377393	97373570	1
CDS	NM_001322347	49394	97377601	97377507	4
CDS	NM_001322347	49394	97399256	97377762	3
CDS	NM_001322347	49394	97400146	97399338	4
CDS	NM_001322350	20496	97373451	97373135	1
CDS	NM_001322350	20496	97377393	97373570	1
CDS	NM_001322350	20496	97377601	97377507	4
CDS	NM_001322350	20496	97399256	97377762	3
CDS	NM_001322350	20496	97400146	97399338	4
CDS	NM_001322351	20495	97373451	97373135	1
CDS	NM_001322351	20495	97377393	97373570	1
CDS	NM_001322351	20495	97377601	97377507	4
CDS	NM_001322351	20495	97399256	97377762	3
CDS	NM_001322352	48242	97373451	97373135	1
CDS	NM_001322352	48242	97377393	97373570	1
CDS	NM_001322352	48242	97377601	97377507	4
CDS	NM_001322352	48242	97399256	97377762	3
CDS	NM_001322352	48242	97400146	97399338	4
CDS	NM_001322354	49701	97373451	97373135	1
CDS	NM_001322354	49701	97377393	97373570	1
CDS	NM_001322354	49701	97377601	97377507	4
CDS	NM_001322354	49701	97399256	97377762	3
CDS	NM_001322355	10820	97373451	97373135	1
CDS	NM_001322355	10820	97377393	97373570	1
CDS	NM_001322355	10820	97377601	97377507	4
CDS	NM_001322355	10820	97399256	97377762	3
CDS	NM_001322356	10819	97373451	97373135	1
CDS	NM_001322356	10819	97377393	97373570	1
CDS	NM_001322356	10819	97377601	97377507	4
CDS	NM_001322356	10819	97399256	97377762	3
CDS	NM_001322373	54240	37423663	37426847	24
CDS	NM_001322373	54240	37423663	37428191	2
CDS	NM_001322373	54240	37425815	37426847	5
CDS	NM_001322373	54240	37426962	37428191	42
CDS	NM_001322373	54240	37428235	37428785	32
CDS	NM_001322374	15586	37423663	37426847	24
CDS	NM_001322374	15586	37423663	37428191	2
CDS	NM_001322374	15586	37425815	37426847	5
CDS	NM_001322374	15586	37426962	37428191	42
CDS	NM_001322374	15586	37428235	37428785	32
CDS	NM_001322375	15585	37423663	37426847	24
CDS	NM_001322375	15585	37423663	37428191	2
CDS	NM_001322375	15585	37425815	37426847	5
CDS	NM_001322375	15585	37426962	37428191	42
CDS	NM_001322375	15585	37428235	37428785	32
CDS	NM_001322376	27662	37423663	37426847	24
CDS	NM_001322376	27662	37423663	37428191	2
CDS	NM_001322376	27662	37425815	37426847	5
CDS	NM_001322376	27662	37426962	37428191	42
CDS	NM_001322376	27662	37428235	37428785	32
CDS	NM_001322426	24758	26785554	26798770	5
CDS	NM_001322426	24758	26799043	26800384	3
CDS	NM_001322427	35879	203782766	203817282	2
CDS	NM_001322427	35879	203806703	203807463	3
CDS	NM_001322427	35879	203807279	203807463	2
CDS	NM_001322427	35879	203817402	203818728	3
CDS	NM_001322427	35879	203818857	203820397	2
CDS	NM_001322427	35879	203820481	203825960	1
CDS	NM_001322427	35879	203826149	203831701	2
CDS	NM_001322427	35879	203826149	203834642	1
CDS	NM_001322427	35879	203834785	203836228	1
CDS	NM_001322427	35879	203836461	203841992	1
CDS	NM_001322427	35879	203839219	203841992	4
CDS	NM_001322427	35879	203842055	203846278	2
CDS	NM_001322427	35879	203846408	203846795	1
CDS	NM_001322427	35879	203847164	203848229	1
CDS	NM_001322428	8362	203782766	203817282	2
CDS	NM_001322428	8362	203806703	203807463	3
CDS	NM_001322428	8362	203807279	203807463	2
CDS	NM_001322428	8362	203817402	203818728	3
CDS	NM_001322428	8362	203818857	203820397	2
CDS	NM_001322428	8362	203820481	203825960	1
CDS	NM_001322428	8362	203826149	203831701	2
CDS	NM_001322428	8362	203826149	203834642	1
CDS	NM_001322428	8362	203834785	203836228	1
CDS	NM_001322428	8362	203836461	203841992	1
CDS	NM_001322428	8362	203839219	203841992	4
CDS	NM_001322428	8362	203842055	203846278	2
CDS	NM_001322428	8362	203846408	203846795	1
CDS	NM_001322428	8362	203847164	203848229	1
CDS	NM_001322429	8379	203782766	203817282	2
CDS	NM_001322429	8379	203806703	203807463	3
CDS	NM_001322429	8379	203807279	203807463	2
CDS	NM_001322429	8379	203817402	203818728	3
CDS	NM_001322429	8379	203818857	203820397	2
CDS	NM_001322429	8379	203820481	203825960	1
CDS	NM_001322429	8379	203826149	203831701	2
CDS	NM_001322429	8379	203826149	203834642	1
CDS	NM_001322429	8379	203834785	203836228	1
CDS	NM_001322429	8379	203836461	203841992	1
CDS	NM_001322429	8379	203839219	203841992	4
CDS	NM_001322429	8379	203842055	203846278	2
CDS	NM_001322429	8379	203846408	203846795	1
CDS	NM_001322429	8379	203847164	203848229	1
CDS	NM_001322963	15441	24283796	24285934	1
CDS	NM_001322964	15440	24283796	24285934	1
CDS	NM_001326559	54324	220495074	220496690	1
CDS	NM_001326559	54324	220497731	220497996	1
CDS	NM_001326559	54324	220499326	220499993	1
CDS	NM_001326559	54324	220500613	220501024	1
CDS	NM_001326559	54324	220501172	220501402	1
CDS	NM_001328646	7098	105890001	105889471	3
CDS	NM_001328646	7098	105892017	105890147	1
CDS	NM_001328646	7098	105896839	105894128	2
CDS	NM_001328646	7098	105912813	105900855	2
CDS	NM_001328646	7098	105914968	105912967	3
CDS	NM_001328688	55960	174946652	174945911	1
CDS	NM_001328688	55960	175094036	175087888	31
CDS	NM_001328688	55960	175113180	175094179	2
CDS	NM_001328688	55960	175113180	175111543	41
CDS	NM_001329112	33135	28117551	28152699	23
CDS	NM_001329112	33135	28152775	28210860	16
CDS	NM_001329112	33135	28210954	28248093	21
CDS	NM_001329112	33135	28248287	28268592	11
CDS	NM_001329112	33135	28268666	28352138	12
CDS	NM_001329112	33135	28352247	28460069	19
CDS	NM_001329112	33135	28460168	28464190	27
CDS	NM_001329112	33135	28464260	28467647	15
CDS	NM_001329112	33135	28464260	28521205	1
CDS	NM_001329112	33135	28467729	28521205	28
CDS	NM_001329112	33135	28521358	28561317	19
CDS	NM_001329112	33135	28533020	28561317	1
CDS	NM_001329112	33135	28550314	28561317	2
CDS	NM_001329113	33134	28117551	28152699	23
CDS	NM_001329113	33134	28152775	28210860	16
CDS	NM_001329113	33134	28210954	28248093	21
CDS	NM_001329113	33134	28248287	28268592	11
CDS	NM_001329113	33134	28268666	28352138	12
CDS	NM_001329113	33134	28352247	28460069	19
CDS	NM_001329113	33134	28460168	28464190	27
CDS	NM_001329113	33134	28464260	28467647	15
CDS	NM_001329113	33134	28464260	28521205	1
CDS	NM_001329113	33134	28467729	28521205	28
CDS	NM_001329113	33134	28521358	28550141	3
CDS	NM_001329114	33131	28117551	28152699	23
CDS	NM_001329114	33131	28152775	28210860	16
CDS	NM_001329114	33131	28210954	28248093	21
CDS	NM_001329114	33131	28248287	28268592	11
CDS	NM_001329114	33131	28268666	28352138	12
CDS	NM_001329114	33131	28352247	28460069	19
CDS	NM_001329114	33131	28460168	28464190	27
CDS	NM_001329114	33131	28464260	28467647	15
CDS	NM_001329114	33131	28464260	28521205	1
CDS	NM_001329114	33131	28467729	28521205	28
CDS	NM_001329114	33131	28521358	28550141	3
CDS	NM_001329115	56019	28117551	28152699	23
CDS	NM_001329115	56019	28152775	28210860	16
CDS	NM_001329115	56019	28210954	28248093	21
CDS	NM_001329115	56019	28248287	28268592	11
CDS	NM_001329115	56019	28268666	28352138	12
CDS	NM_001329115	56019	28352247	28460069	19
CDS	NM_001329115	56019	28460168	28464190	27
CDS	NM_001329115	56019	28464260	28467647	15
CDS	NM_001329115	56019	28464260	28521205	1
CDS	NM_001329115	56019	28467729	28521205	28
CDS	NM_001329115	56019	28521358	28561317	19
CDS	NM_001329115	56019	28533020	28561317	1
CDS	NM_001329115	56019	28550314	28561317	2
CDS	NM_001329239	57266	188332480	188331769	1
CDS	NM_001329239	57266	188348851	188332659	4
CDS	NM_001329240	57265	188332480	188331769	1
CDS	NM_001329240	57265	188348851	188332659	4
CDS	NM_001329241	57264	188332480	188331769	1
CDS	NM_001329241	57264	188348851	188332659	4
CDS	NM_001329728	54162	204326571	204326131	1
CDS	NM_001329728	54162	204341799	204326648	1
CDS	NM_001329728	54162	204355937	204354812	1
CDS	NM_001329752	37674	70527972	70524609	20
CDS	NM_001329752	37674	70528540	70528112	1
CDS	NM_001329752	37674	70528654	70528112	6
CDS	NM_001329753	53202	70527972	70524609	20
CDS	NM_001329753	53202	70528540	70528112	1
CDS	NM_001329753	53202	70528654	70528112	6
CDS	NM_001329755	16309	70527972	70524609	20
CDS	NM_001329757	16308	70527972	70524609	20
CDS	NM_001329758	20016	70527972	70524609	20
CDS	NM_001329791	11504	85584375	85589309	2
CDS	NM_001329791	11504	85589383	85590220	3
CDS	NM_001329791	11504	85590289	85595809	2
CDS	NM_001329791	11504	85595877	85596862	2
CDS	NM_001329791	11504	85596953	85598209	5
CDS	NM_001329791	11504	85598332	85598563	3
CDS	NM_001329791	11504	85598685	85604467	4
CDS	NM_001329791	11504	85604499	85604565	1
CDS	NM_001329791	11504	85604597	85616874	1
CDS	NM_001329791	11504	85616950	85617261	7
CDS	NM_001329792	11503	85584375	85589309	2
CDS	NM_001329792	11503	85589383	85590220	3
CDS	NM_001329792	11503	85590289	85595809	2
CDS	NM_001329792	11503	85595877	85596862	2
CDS	NM_001329792	11503	85596953	85598209	5
CDS	NM_001329792	11503	85598332	85598563	3
CDS	NM_001329792	11503	85598685	85604467	4
CDS	NM_001329792	11503	85604499	85604565	1
CDS	NM_001329792	11503	85604597	85616874	1
CDS	NM_001329792	11503	85616950	85617261	7
CDS	NM_001329793	39522	85584375	85589309	2
CDS	NM_001329793	39522	85589383	85590220	3
CDS	NM_001329793	39522	85590289	85595809	2
CDS	NM_001329793	39522	85595877	85596862	2
CDS	NM_001329793	39522	85596953	85598209	5
CDS	NM_001329793	39522	85598332	85598563	3
CDS	NM_001329793	39522	85598685	85604467	4
CDS	NM_001329793	39522	85604499	85604565	1
CDS	NM_001329793	39522	85604597	85616874	1
CDS	NM_001329793	39522	85616950	85617261	7
CDS	NM_001329857	25761	160181322	160176929	7
CDS	NM_001329857	25761	160182164	160181465	4
CDS	NM_001329857	25761	160193453	160189197	7
CDS	NM_001329857	25761	160193973	160193588	3
CDS	NM_001329857	25761	160194078	160193588	1
CDS	NM_001329857	25761	160203997	160194283	1
CDS	NM_001329857	25761	160205189	160204157	3
CDS	NM_001329857	25761	160206219	160205791	2
CDS	NM_001329857	25761	160229556	160206868	1
CDS	NM_001329857	25761	160231202	160229700	1
CDS	NM_001329857	25761	160240117	160239313	5
CDS	NM_001329857	25761	160252280	160245996	1
CDS	NM_001329857	25761	160255340	160253900	1
CDS	NM_001329857	25761	160257110	160255405	1
CDS	NM_001329857	25761	160261360	160255405	1
CDS	NM_001329857	25761	160261533	160261421	1
CDS	NM_001329857	25761	160284452	160269056	1
CDS	NM_001329857	25761	160285711	160284930	1
