readType	refseqid	row	juncpos5	juncpos3	num_NC.41
CDS	NM_001330202	25642	233431924	233433655	29
CDS	NM_001330203	25641	233415454	233421126	26
CDS	NM_001330203	25641	233421240	233428957	1
CDS	NM_001330203	25641	233429061	233431539	26
CDS	NM_001330203	25641	233431691	233431788	19
CDS	NM_001330203	25641	233431924	233438973	8
CDS	NM_001330213	49546	220110807	220111379	4
CDS	NM_001330213	49546	220110807	220111440	1
CDS	NM_001330213	49546	220110807	220111835	1
CDS	NM_001330213	49546	220111598	220111835	23
CDS	NM_001330213	49546	220111598	220112137	1
CDS	NM_001330213	49546	220111968	220112137	10
CDS	NM_001330213	49546	220112257	220112384	14
CDS	NM_001330213	49546	220112479	220112915	8
CDS	NM_001330213	49546	220113036	220113143	11
CDS	NM_001330214	49545	220110807	220111379	4
CDS	NM_001330214	49545	220110807	220111440	1
CDS	NM_001330214	49545	220110807	220111835	1
CDS	NM_001330214	49545	220111598	220111835	23
CDS	NM_001330214	49545	220111598	220112137	1
CDS	NM_001330214	49545	220111968	220112137	10
CDS	NM_001330214	49545	220112479	220112915	8
CDS	NM_001330214	49545	220113036	220113143	11
CDS	NM_001330215	50530	220111598	220112137	1
CDS	NM_001330215	50530	220111968	220112137	10
CDS	NM_001330215	50530	220112257	220112384	14
CDS	NM_001330215	50530	220112479	220112915	8
CDS	NM_001330215	50530	220113036	220113143	11
CDS	NM_001330218	7023	208576840	208589524	7
CDS	NM_001330218	7023	208589598	208591566	10
CDS	NM_001330218	7023	208591600	208598671	3
CDS	NM_001330218	7023	208591600	208602135	1
CDS	NM_001330218	7023	208598771	208602135	3
CDS	NM_001330218	7023	208602170	208605379	1
CDS	NM_001330218	7023	208605430	208606947	4
CDS	NM_001330218	7023	208607066	208611771	5
CDS	NM_001330218	7023	208611937	208615681	3
CDS	NM_001330223	39796	207604317	207603235	1
CDS	NM_001330223	39796	207605778	207604385	1
CDS	NM_001330223	39796	207611011	207610397	1
CDS	NM_001330223	39796	207619733	207615799	1
CDS	NM_001330223	39796	207621622	207610397	1
CDS	NM_001330224	39795	207604317	207603235	1
CDS	NM_001330224	39795	207605778	207604385	1
CDS	NM_001330224	39795	207611011	207610397	1
CDS	NM_001330224	39795	207619733	207615799	1
CDS	NM_001330224	39795	207621622	207610397	1
CDS	NM_001330225	39794	207604317	207603235	1
CDS	NM_001330225	39794	207611011	207610397	1
CDS	NM_001330225	39794	207619733	207615799	1
CDS	NM_001330225	39794	207621622	207610397	1
CDS	NM_001330226	39793	207604317	207603235	1
CDS	NM_001330226	39793	207611011	207610397	1
CDS	NM_001330226	39793	207619733	207615799	1
CDS	NM_001330226	39793	207621622	207610397	1
CDS	NM_001330237	46814	192141756	192160837	1
CDS	NM_001330237	46814	192160952	192194661	1
CDS	NM_001330237	46814	192194755	192206187	2
CDS	NM_001330237	46814	192206291	192210962	4
CDS	NM_001330237	46814	192211008	192214888	7
CDS	NM_001330237	46814	192214951	192225357	4
CDS	NM_001330237	46814	192225455	192226994	4
CDS	NM_001330237	46814	192227097	192228454	4
CDS	NM_001330237	46814	192228601	192228884	2
CDS	NM_001330237	46814	192229002	192234268	5
CDS	NM_001330237	46814	192234354	192234953	1
CDS	NM_001330237	46814	192235018	192246188	4
CDS	NM_001330237	46814	192246292	192248006	8
CDS	NM_001330237	46814	192248068	192250610	3
CDS	NM_001330237	46814	192250810	192251950	2
CDS	NM_001330237	46814	192252176	192255018	7
CDS	NM_001330237	46814	192255218	192256834	3
CDS	NM_001330237	46814	192256927	192257799	8
CDS	NM_001330237	46814	192257948	192261155	8
CDS	NM_001330237	46814	192261223	192265108	10
CDS	NM_001330237	46814	192265194	192267358	1
CDS	NM_001330237	46814	192265194	192272841	4
CDS	NM_001330237	46814	192265561	192267358	1
CDS	NM_001330237	46814	192265561	192272841	2
CDS	NM_001330237	46814	192267444	192272841	1
CDS	NM_001330237	46814	192272915	192273770	8
CDS	NM_001330237	46814	192273904	192275792	7
CDS	NM_001330237	46814	192275898	192278774	3
CDS	NM_001330237	46814	192278906	192279243	4
CDS	NM_001330237	46814	192279395	192280841	8
CDS	NM_001330237	46814	192279401	192280841	1
CDS	NM_001330237	46814	192280968	192288563	11
CDS	NM_001330238	46813	192141756	192160837	1
CDS	NM_001330238	46813	192160952	192194661	1
CDS	NM_001330238	46813	192194755	192206187	2
CDS	NM_001330238	46813	192206291	192210962	4
CDS	NM_001330238	46813	192211008	192214888	7
CDS	NM_001330238	46813	192214951	192225357	4
CDS	NM_001330238	46813	192225455	192226994	4
CDS	NM_001330238	46813	192227097	192228454	4
CDS	NM_001330238	46813	192228601	192228884	2
CDS	NM_001330238	46813	192229002	192234268	5
CDS	NM_001330238	46813	192234354	192234953	1
CDS	NM_001330238	46813	192235018	192246188	4
CDS	NM_001330238	46813	192246292	192248006	8
CDS	NM_001330238	46813	192248068	192250610	3
CDS	NM_001330238	46813	192250810	192251950	2
CDS	NM_001330238	46813	192252176	192255018	7
CDS	NM_001330238	46813	192255218	192256834	3
CDS	NM_001330238	46813	192256927	192257799	8
CDS	NM_001330238	46813	192257948	192261155	8
CDS	NM_001330238	46813	192261223	192265108	10
CDS	NM_001330238	46813	192265194	192265475	1
CDS	NM_001330238	46813	192265194	192272841	4
CDS	NM_001330238	46813	192265561	192272841	2
CDS	NM_001330238	46813	192267444	192272841	1
CDS	NM_001330238	46813	192272915	192273770	8
CDS	NM_001330238	46813	192273904	192275792	7
CDS	NM_001330238	46813	192275898	192278774	3
CDS	NM_001330238	46813	192278906	192279243	4
CDS	NM_001330238	46813	192279395	192280841	8
CDS	NM_001330238	46813	192279401	192280841	1
CDS	NM_001330238	46813	192280968	192288563	11
CDS	NM_001330247	15560	178081478	178081606	1
CDS	NM_001330247	15560	178081668	178083765	1
CDS	NM_001330248	24685	178081478	178081606	1
CDS	NM_001330248	24685	178081668	178083765	1
CDS	NM_001330249	15736	178081478	178081606	1
CDS	NM_001330249	15736	178081668	178083765	1
CDS	NM_001330250	15735	178081478	178081606	1
CDS	NM_001330250	15735	178081668	178083765	1
CDS	NM_001330251	15734	178081478	178081606	1
CDS	NM_001330251	15734	178081668	178083765	1
CDS	NM_001330265	6525	163200785	163204088	8
CDS	NM_001330265	6525	163204252	163208848	7
CDS	NM_001330265	6525	163208917	163212948	9
CDS	NM_001330265	6525	163212991	163213268	10
CDS	NM_001330265	6525	163213415	163215554	6
CDS	NM_001330265	6525	163215667	163216004	3
CDS	NM_001330265	6525	163216062	163216727	4
CDS	NM_001330266	35424	163200785	163204088	8
CDS	NM_001330266	35424	163204252	163208848	7
CDS	NM_001330266	35424	163208917	163212948	9
CDS	NM_001330266	35424	163212991	163213268	10
CDS	NM_001330266	35424	163213415	163215554	6
CDS	NM_001330266	35424	163215667	163216004	3
CDS	NM_001330266	35424	163216062	163216727	4
CDS	NM_001330267	35423	163200785	163204088	8
CDS	NM_001330267	35423	163204252	163208848	7
CDS	NM_001330267	35423	163208917	163212948	9
CDS	NM_001330267	35423	163212991	163213268	10
CDS	NM_001330267	35423	163213415	163215554	6
CDS	NM_001330267	35423	163215667	163216004	3
CDS	NM_001330267	35423	163216062	163216727	4
CDS	NM_001330268	35422	163200785	163204088	8
CDS	NM_001330268	35422	163204252	163208848	7
CDS	NM_001330268	35422	163208917	163212948	9
CDS	NM_001330268	35422	163212991	163213268	10
CDS	NM_001330268	35422	163213415	163215554	6
CDS	NM_001330268	35422	163215667	163216004	3
CDS	NM_001330268	35422	163216062	163216727	4
CDS	NM_001330270	35421	163204252	163208848	7
CDS	NM_001330270	35421	163208917	163212948	9
CDS	NM_001330270	35421	163212991	163213268	10
CDS	NM_001330270	35421	163213415	163215554	6
CDS	NM_001330270	35421	163215667	163216004	3
CDS	NM_001330270	35421	163216062	163216727	4
CDS	NM_001330271	54985	163204252	163208848	7
CDS	NM_001330271	54985	163208917	163212948	9
CDS	NM_001330271	54985	163212991	163213268	10
CDS	NM_001330271	54985	163213415	163215554	6
CDS	NM_001330271	54985	163215667	163216004	3
CDS	NM_001330271	54985	163216062	163216727	4
CDS	NM_001330274	55017	160104883	160092701	4
CDS	NM_001330274	55017	160114269	160112882	1
CDS	NM_001330274	55017	160114269	160112886	1
CDS	NM_001330274	55017	160114456	160114375	1
CDS	NM_001330274	55017	160116321	160114496	2
CDS	NM_001330274	55017	160128213	160116354	3
CDS	NM_001330274	55017	160136272	160132149	1
CDS	NM_001330274	55017	160139183	160136456	2
CDS	NM_001330276	9053	160104883	160092701	4
CDS	NM_001330276	9053	160112707	160105023	5
CDS	NM_001330276	9053	160114269	160112882	1
CDS	NM_001330276	9053	160114269	160112886	1
CDS	NM_001330276	9053	160139183	160136456	2
CDS	NM_001330277	26770	160104883	160092701	4
CDS	NM_001330277	26770	160112707	160105023	5
CDS	NM_001330277	26770	160114269	160112882	1
CDS	NM_001330277	26770	160114269	160112886	1
CDS	NM_001330277	26770	160114456	160114375	1
CDS	NM_001330277	26770	160116321	160114496	2
CDS	NM_001330277	26770	160128213	160116354	3
CDS	NM_001330277	26770	160136272	160132149	1
CDS	NM_001330277	26770	160139183	160136456	2
CDS	NM_001330278	55838	160104883	160092701	4
CDS	NM_001330278	55838	160112707	160105023	5
CDS	NM_001330278	55838	160114269	160112882	1
CDS	NM_001330278	55838	160114269	160112886	1
CDS	NM_001330278	55838	160114456	160114375	1
CDS	NM_001330278	55838	160116321	160114496	2
CDS	NM_001330278	55838	160128213	160116354	3
CDS	NM_001330278	55838	160136272	160132149	1
CDS	NM_001330278	55838	160139183	160136456	2
CDS	NM_001330279	23861	160104883	160092701	4
CDS	NM_001330279	23861	160112707	160105023	5
CDS	NM_001330279	23861	160114269	160112882	1
CDS	NM_001330279	23861	160114269	160112886	1
CDS	NM_001330279	23861	160114456	160114375	1
CDS	NM_001330279	23861	160116321	160114496	2
CDS	NM_001330279	23861	160128213	160116354	3
CDS	NM_001330279	23861	160136272	160132149	1
CDS	NM_001330280	23860	160104883	160092701	4
CDS	NM_001330280	23860	160112707	160105023	5
CDS	NM_001330280	23860	160114269	160112882	1
CDS	NM_001330280	23860	160114269	160112886	1
CDS	NM_001330280	23860	160114456	160114375	1
CDS	NM_001330280	23860	160116321	160114496	2
CDS	NM_001330280	23860	160128213	160116354	3
CDS	NM_001330282	16507	130939370	130940200	1
CDS	NM_001330282	16507	130939403	130940200	1
CDS	NM_001330282	16507	130940025	130940200	146
CDS	NM_001330282	16507	130940025	130948042	6
CDS	NM_001330282	16507	130940348	130948042	81
CDS	NM_001330284	16508	130940025	130948042	6
CDS	NM_001330284	16508	130940348	130948042	81
CDS	NM_001330289	32949	241657467	241656823	1
CDS	NM_001330289	32949	241658423	241657585	1
CDS	NM_001330289	32949	241659191	241658615	2
CDS	NM_001330289	32949	241660331	241659343	3
CDS	NM_001330289	32949	241661224	241660455	1
CDS	NM_001330289	32949	241662830	241662073	1
CDS	NM_001330289	32949	241666243	241664821	1
CDS	NM_001330289	32949	241674136	241666357	1
CDS	NM_001330289	32949	241676480	241666357	1
CDS	NM_001330289	32949	241676480	241674162	1
CDS	NM_001330289	32949	241679475	241676585	2
CDS	NM_001330289	32949	241680686	241679781	4
CDS	NM_001330289	32949	241682346	241680794	3
CDS	NM_001330289	32949	241683359	241682401	2
CDS	NM_001330289	32949	241684844	241683477	1
CDS	NM_001330289	32949	241685155	241684934	1
CDS	NM_001330289	32949	241685456	241685326	1
CDS	NM_001330289	32949	241686653	241685594	1
CDS	NM_001330289	32949	241696736	241689964	1
CDS	NM_001330289	32949	241697777	241689964	1
CDS	NM_001330289	32949	241700082	241697914	2
CDS	NM_001330289	32949	241700646	241700260	1
CDS	NM_001330289	32949	241702136	241700794	1
CDS	NM_001330289	32949	241702436	241702229	4
CDS	NM_001330289	32949	241702583	241702508	1
CDS	NM_001330289	32949	241705127	241702763	1
CDS	NM_001330289	32949	241706332	241705210	2
CDS	NM_001330289	32949	241708550	241706762	1
CDS	NM_001330289	32949	241709044	241708625	1
CDS	NM_001330289	32949	241712531	241710521	1
CDS	NM_001330289	32949	241712531	241712013	1
CDS	NM_001330289	32949	241713600	241712673	3
CDS	NM_001330289	32949	241722007	241715343	1
CDS	NM_001330289	32949	241723156	241722526	2
CDS	NM_001330289	32949	241724406	241723233	2
CDS	NM_001330289	32949	241728653	241727647	1
CDS	NM_001330289	32949	241737064	241728729	1
CDS	NM_001330290	50679	241657467	241656823	1
CDS	NM_001330290	50679	241658423	241657585	1
CDS	NM_001330290	50679	241659191	241658615	2
CDS	NM_001330290	50679	241660331	241659343	3
CDS	NM_001330290	50679	241661224	241660455	1
CDS	NM_001330290	50679	241662830	241662073	1
CDS	NM_001330290	50679	241666243	241664821	1
CDS	NM_001330290	50679	241674136	241666357	1
CDS	NM_001330290	50679	241676480	241666357	1
CDS	NM_001330290	50679	241679475	241676585	2
CDS	NM_001330290	50679	241680686	241679781	4
CDS	NM_001330290	50679	241682346	241680794	3
CDS	NM_001330290	50679	241683359	241682401	2
CDS	NM_001330290	50679	241684844	241683477	1
CDS	NM_001330290	50679	241685155	241684934	1
CDS	NM_001330290	50679	241685456	241685326	1
CDS	NM_001330290	50679	241686653	241685594	1
CDS	NM_001330290	50679	241696736	241689964	1
CDS	NM_001330290	50679	241697777	241689964	1
CDS	NM_001330290	50679	241700082	241697914	2
CDS	NM_001330290	50679	241700646	241700260	1
CDS	NM_001330290	50679	241702136	241700794	1
CDS	NM_001330290	50679	241702436	241702229	4
CDS	NM_001330290	50679	241702583	241702508	1
CDS	NM_001330290	50679	241705127	241702763	1
CDS	NM_001330290	50679	241706332	241705210	2
CDS	NM_001330290	50679	241708550	241706762	1
CDS	NM_001330290	50679	241709044	241708625	1
CDS	NM_001330290	50679	241712531	241710521	1
CDS	NM_001330290	50679	241712531	241712013	1
CDS	NM_001330290	50679	241713600	241712673	3
CDS	NM_001330290	50679	241722007	241715343	1
CDS	NM_001330290	50679	241723156	241722526	2
CDS	NM_001330290	50679	241724406	241723233	2
CDS	NM_001330290	50679	241728653	241727647	1
CDS	NM_001330290	50679	241737064	241728729	1
CDS	NM_001330299	55443	128699998	128699738	4
CDS	NM_001330299	55443	128703030	128700111	7
CDS	NM_001330299	55443	128707443	128703133	4
CDS	NM_001330299	55443	128707734	128707568	3
CDS	NM_001330299	55443	128712560	128707982	6
CDS	NM_001330299	55443	128735559	128712918	5
CDS	NM_001330299	55443	128744359	128712918	2
CDS	NM_001330299	55443	128744359	128735663	2
CDS	NM_001330299	55443	128747138	128744536	4
CDS	NM_001330299	55443	128750761	128747440	3
CDS	NM_001330299	55443	128753924	128750882	6
CDS	NM_001330299	55443	128757315	128754065	2
CDS	NM_001330299	55443	128757630	128757419	2
CDS	NM_001330299	55443	128757881	128757720	2
CDS	NM_001330299	55443	128770604	128767967	1
CDS	NM_001330299	55443	128772377	128770728	5
CDS	NM_001330299	55443	128773963	128772488	11
CDS	NM_001330299	55443	128775254	128774121	1
CDS	NM_001330299	55443	128783755	128775489	1
CDS	NM_001330300	18913	128699998	128699738	4
CDS	NM_001330300	18913	128703030	128700111	7
CDS	NM_001330300	18913	128707443	128703133	4
CDS	NM_001330300	18913	128707734	128707568	3
CDS	NM_001330300	18913	128712560	128707982	6
CDS	NM_001330300	18913	128735559	128712918	5
CDS	NM_001330300	18913	128744359	128712918	2
CDS	NM_001330300	18913	128750761	128747440	3
CDS	NM_001330300	18913	128753924	128750882	6
CDS	NM_001330300	18913	128757315	128754065	2
CDS	NM_001330300	18913	128757630	128757419	2
CDS	NM_001330300	18913	128757881	128757720	2
CDS	NM_001330300	18913	128767843	128758028	8
CDS	NM_001330300	18913	128770604	128767967	1
CDS	NM_001330300	18913	128772377	128770728	5
CDS	NM_001330300	18913	128773963	128772488	11
CDS	NM_001330300	18913	128775254	128774121	1
CDS	NM_001330300	18913	128783755	128775489	1
CDS	NM_001330301	24936	128699998	128699738	4
CDS	NM_001330301	24936	128703030	128700111	7
CDS	NM_001330301	24936	128707443	128703133	4
CDS	NM_001330301	24936	128707734	128707568	3
CDS	NM_001330301	24936	128712560	128707982	6
CDS	NM_001330301	24936	128735559	128712918	5
CDS	NM_001330301	24936	128744359	128712918	2
CDS	NM_001330301	24936	128744359	128735663	2
CDS	NM_001330301	24936	128747138	128744536	4
CDS	NM_001330301	24936	128750761	128747440	3
CDS	NM_001330301	24936	128753924	128750882	6
CDS	NM_001330301	24936	128757315	128754065	2
CDS	NM_001330301	24936	128757630	128757419	2
CDS	NM_001330301	24936	128757881	128757720	2
CDS	NM_001330301	24936	128767843	128758028	8
CDS	NM_001330301	24936	128770604	128767967	1
CDS	NM_001330301	24936	128772377	128770728	5
CDS	NM_001330301	24936	128773963	128772488	11
CDS	NM_001330301	24936	128775254	128774121	1
CDS	NM_001330301	24936	128783755	128775489	1
CDS	NM_001330302	24935	128699998	128699738	4
CDS	NM_001330302	24935	128703030	128700111	7
CDS	NM_001330302	24935	128707443	128703133	4
CDS	NM_001330302	24935	128707734	128707568	3
CDS	NM_001330302	24935	128712560	128707982	6
CDS	NM_001330302	24935	128735559	128712918	5
CDS	NM_001330302	24935	128744359	128712918	2
CDS	NM_001330302	24935	128744359	128735663	2
CDS	NM_001330302	24935	128750761	128747440	3
CDS	NM_001330302	24935	128753924	128750882	6
CDS	NM_001330302	24935	128757315	128754065	2
CDS	NM_001330302	24935	128757630	128757419	2
CDS	NM_001330302	24935	128757881	128757720	2
CDS	NM_001330302	24935	128767843	128758028	8
CDS	NM_001330302	24935	128770604	128767967	1
CDS	NM_001330302	24935	128772377	128770728	5
CDS	NM_001330302	24935	128773963	128772488	11
CDS	NM_001330302	24935	128775254	128774121	1
CDS	NM_001330302	24935	128783755	128775489	1
CDS	NM_001330303	24934	128699998	128699738	4
CDS	NM_001330303	24934	128703030	128700111	7
CDS	NM_001330303	24934	128707443	128703133	4
CDS	NM_001330303	24934	128707734	128707568	3
CDS	NM_001330303	24934	128712560	128707982	6
CDS	NM_001330303	24934	128735559	128712918	5
CDS	NM_001330303	24934	128744359	128712918	2
CDS	NM_001330303	24934	128747138	128744536	4
CDS	NM_001330303	24934	128750761	128747440	3
CDS	NM_001330303	24934	128753924	128750882	6
CDS	NM_001330303	24934	128757315	128754065	2
CDS	NM_001330303	24934	128757630	128757419	2
CDS	NM_001330303	24934	128757881	128757720	2
CDS	NM_001330303	24934	128767843	128758028	8
CDS	NM_001330303	24934	128770604	128767967	1
CDS	NM_001330303	24934	128772377	128770728	5
CDS	NM_001330303	24934	128773963	128772488	11
CDS	NM_001330303	24934	128775254	128774121	1
CDS	NM_001330303	24934	128783755	128775489	1
CDS	NM_001330307	11374	120799686	120830754	2
CDS	NM_001330307	11374	120830796	120831676	3
CDS	NM_001330307	11374	120831754	120833052	6
CDS	NM_001330307	11374	120833096	120833277	7
CDS	NM_001330307	11374	120833329	120834547	2
CDS	NM_001330307	11374	120834667	120834805	4
CDS	NM_001330307	11374	120834892	120836069	8
CDS	NM_001330307	11374	120836157	120844747	7
CDS	NM_001330307	11374	120844816	120847923	4
CDS	NM_001330307	11374	120848092	120849131	5
CDS	NM_001330307	11374	120849237	120850825	3
CDS	NM_001330307	11374	120850852	120857820	12
CDS	NM_001330307	11374	120857862	120858275	2
CDS	NM_001330310	5571	120799686	120830754	2
CDS	NM_001330310	5571	120830796	120831676	3
CDS	NM_001330310	5571	120831754	120833052	6
CDS	NM_001330310	5571	120833096	120833277	7
CDS	NM_001330310	5571	120833329	120834547	2
CDS	NM_001330310	5571	120834667	120834805	4
CDS	NM_001330310	5571	120834892	120836069	8
CDS	NM_001330310	5571	120836157	120844747	7
CDS	NM_001330310	5571	120844816	120847923	4
CDS	NM_001330310	5571	120848092	120849131	5
CDS	NM_001330310	5571	120849237	120850825	3
CDS	NM_001330310	5571	120850852	120857820	12
CDS	NM_001330310	5571	120857862	120858275	2
CDS	NM_001330310	5571	120858390	120885264	2
CDS	NM_001330310	5571	120885427	120889194	7
CDS	NM_001330310	5571	120889291	120900579	4
CDS	NM_001330310	5571	120900707	120903801	2
CDS	NM_001330310	5571	120903865	120918457	1
CDS	NM_001330310	5571	120918550	120922412	3
CDS	NM_001330310	5571	120922486	120925042	6
CDS	NM_001330310	5571	120925083	120925456	1
CDS	NM_001330310	5571	120925583	120932417	3
CDS	NM_001330314	12864	114476731	114475427	9
CDS	NM_001330314	12864	114480681	114476885	4
CDS	NM_001330314	12864	114482955	114480771	4
CDS	NM_001330314	12864	114489161	114487082	1
CDS	NM_001330314	12864	114492163	114489225	6
CDS	NM_001330314	12864	114493354	114492250	9
CDS	NM_001330314	12864	114501290	114500456	9
CDS	NM_001330314	12864	114501462	114501371	1
CDS	NM_001330314	12864	114503854	114501371	4
CDS	NM_001330314	12864	114508002	114503916	12
CDS	NM_001330314	12864	114512742	114508145	6
CDS	NM_001330314	12864	114513947	114513121	4
CDS	NM_001330315	55449	114476731	114475427	9
CDS	NM_001330315	55449	114480681	114476885	4
CDS	NM_001330315	55449	114482955	114480771	4
CDS	NM_001330315	55449	114489161	114487082	1
CDS	NM_001330315	55449	114492163	114489225	6
CDS	NM_001330315	55449	114493354	114492250	9
CDS	NM_001330315	55449	114501290	114500456	9
CDS	NM_001330315	55449	114501462	114501371	1
CDS	NM_001330315	55449	114503854	114501371	4
CDS	NM_001330315	55449	114508002	114503916	12
CDS	NM_001330315	55449	114512742	114508145	6
CDS	NM_001330315	55449	114513947	114513121	4
CDS	NM_001330316	12863	114475330	114472772	2
CDS	NM_001330316	12863	114480681	114476885	4
CDS	NM_001330316	12863	114482955	114480771	4
CDS	NM_001330316	12863	114489161	114487082	1
CDS	NM_001330316	12863	114492163	114489225	6
CDS	NM_001330316	12863	114493354	114492250	9
CDS	NM_001330316	12863	114501290	114500456	9
CDS	NM_001330316	12863	114501462	114501371	1
CDS	NM_001330316	12863	114503854	114501371	4
CDS	NM_001330316	12863	114508002	114503916	12
CDS	NM_001330316	12863	114512742	114508145	6
CDS	NM_001330316	12863	114513947	114513121	4
CDS	NM_001330317	55448	114501290	114500456	9
CDS	NM_001330317	55448	114501462	114501371	1
CDS	NM_001330317	55448	114503854	114501371	4
CDS	NM_001330317	55448	114508002	114503916	12
CDS	NM_001330317	55448	114512742	114508145	6
CDS	NM_001330317	55448	114513947	114513121	4
CDS	NM_001330336	34372	114196694	114198928	8
CDS	NM_001330336	34372	114196698	114198928	1
CDS	NM_001330336	34372	114199014	114201344	28
CDS	NM_001330336	34372	114202632	114210716	23
CDS	NM_001330336	34372	114210775	114212318	12
CDS	NM_001330336	34372	114212355	114218250	10
CDS	NM_001330336	34372	114214781	114218250	1
CDS	NM_001330336	34372	114218296	114219985	3
CDS	NM_001330336	34372	114220071	114222706	18
CDS	NM_001330336	34372	114251571	114253214	2
CDS	NM_001330336	34372	114252826	114253214	24
CDS	NM_001330337	34371	114196694	114198928	8
CDS	NM_001330337	34371	114196698	114198928	1
CDS	NM_001330337	34371	114199014	114201344	28
CDS	NM_001330337	34371	114202632	114210716	23
CDS	NM_001330337	34371	114210775	114212318	12
CDS	NM_001330337	34371	114212355	114218250	10
CDS	NM_001330337	34371	114214781	114218250	1
CDS	NM_001330337	34371	114220071	114222706	18
CDS	NM_001330337	34371	114251571	114253214	2
CDS	NM_001330337	34371	114252826	114253214	24
CDS	NM_001330339	35344	114196694	114198928	8
CDS	NM_001330339	35344	114196698	114198928	1
CDS	NM_001330339	35344	114199014	114201344	28
CDS	NM_001330339	35344	114202632	114210716	23
CDS	NM_001330339	35344	114210775	114212318	12
CDS	NM_001330339	35344	114212355	114218250	10
CDS	NM_001330339	35344	114214781	114218250	1
CDS	NM_001330339	35344	114218296	114219985	3
CDS	NM_001330339	35344	114220071	114222706	18
CDS	NM_001330339	35344	114251571	114253214	2
CDS	NM_001330339	35344	114252826	114253214	24
CDS	NM_001330340	55410	114212355	114218250	10
CDS	NM_001330340	55410	114214781	114218250	1
CDS	NM_001330340	55410	114218296	114219985	3
CDS	NM_001330340	55410	114220071	114222706	18
CDS	NM_001330340	55410	114251571	114253214	2
CDS	NM_001330340	55410	114252826	114253214	24
CDS	NM_001330342	55418	114212355	114218250	10
CDS	NM_001330342	55418	114214781	114218250	1
CDS	NM_001330342	55418	114218296	114219985	3
CDS	NM_001330342	55418	114220071	114222706	18
CDS	NM_001330342	55418	114251571	114253214	2
CDS	NM_001330342	55418	114252826	114253214	24
CDS	NM_001330348	47360	101627391	101624735	3
CDS	NM_001330348	47360	101638143	101628002	2
CDS	NM_001330348	47360	101638743	101638208	3
CDS	NM_001330348	47360	101645953	101644894	1
CDS	NM_001330348	47360	101648730	101646238	2
CDS	NM_001330348	47360	101652480	101650220	1
CDS	NM_001330348	47360	101654923	101654170	1
CDS	NM_001330348	47360	101656640	101655117	1
CDS	NM_001330348	47360	101656666	101655117	1
CDS	NM_001330353	10674	99226502	99227238	32
CDS	NM_001330353	10674	99227358	99232670	19
CDS	NM_001330353	10674	99232809	99232895	46
CDS	NM_001330353	10674	99232996	99234609	1
CDS	NM_001330353	10674	99232996	99234631	15
CDS	NM_001330354	10673	99225189	99226219	14
CDS	NM_001330354	10673	99226502	99227238	32
CDS	NM_001330354	10673	99227358	99232670	19
CDS	NM_001330354	10673	99232809	99232895	46
CDS	NM_001330354	10673	99232996	99234631	15
CDS	NM_001330364	7510	88367520	88383835	12
CDS	NM_001330364	7510	88384011	88387381	14
CDS	NM_001330364	7510	88387594	88390531	9
CDS	NM_001330364	7510	88390661	88396114	3
CDS	NM_001330364	7510	88390661	88402577	1
CDS	NM_001330364	7510	88393074	88396114	4
CDS	NM_001330364	7510	88396303	88402577	8
CDS	NM_001330364	7510	88402669	88405844	7
CDS	NM_001330364	7510	88408058	88409873	12
CDS	NM_001330370	25816	77748794	77746990	2
CDS	NM_001330386	9457	73957687	73957156	5
CDS	NM_001330386	9457	73959290	73957863	1
CDS	NM_001330386	9457	73961556	73959412	4
CDS	NM_001330386	9457	73961655	73959412	2
CDS	NM_001330387	9461	73957687	73957156	5
CDS	NM_001330387	9461	73959290	73957863	1
CDS	NM_001330387	9461	73961556	73959412	4
CDS	NM_001330387	9461	73961655	73959412	2
CDS	NM_001330388	9460	73957687	73957156	5
CDS	NM_001330388	9460	73959290	73957863	1
CDS	NM_001330388	9460	73961556	73959412	4
CDS	NM_001330388	9460	73961655	73959412	2
CDS	NM_001330389	9459	73957687	73957156	5
CDS	NM_001330389	9459	73959290	73957863	1
CDS	NM_001330389	9459	73961556	73959412	4
CDS	NM_001330389	9459	73961655	73959412	2
CDS	NM_001330390	9465	73957687	73957156	5
CDS	NM_001330390	9465	73959290	73957863	1
CDS	NM_001330390	9465	73961556	73959412	4
CDS	NM_001330390	9465	73961655	73959412	2
CDS	NM_001330391	9464	73957687	73957156	5
CDS	NM_001330391	9464	73959290	73957863	1
CDS	NM_001330391	9464	73961556	73959412	4
CDS	NM_001330391	9464	73961655	73959412	2
CDS	NM_001330392	9463	73957687	73957156	5
CDS	NM_001330392	9463	73959290	73957863	1
CDS	NM_001330392	9463	73961556	73959412	4
CDS	NM_001330392	9463	73961655	73959412	2
CDS	NM_001330400	25540	73184109	73172228	1
CDS	NM_001330400	25540	73195577	73188377	1
CDS	NM_001330400	25540	73215387	73198814	3
CDS	NM_001330400	25540	73227560	73226143	4
CDS	NM_001330400	25540	73247368	73228707	4
CDS	NM_001330400	25540	73250317	73249705	1
CDS	NM_001330400	25540	73267983	73250343	1
CDS	NM_001330400	25540	73285657	73268060	1
CDS	NM_001330400	25540	73297589	73285725	2
CDS	NM_001330400	25540	73298733	73285725	2
CDS	NM_001330401	9593	73184109	73172228	1
CDS	NM_001330401	9593	73195577	73188377	1
CDS	NM_001330401	9593	73227560	73226143	4
CDS	NM_001330401	9593	73247368	73228707	4
CDS	NM_001330401	9593	73250317	73249705	1
