Gblock_id	cds_len	transcript_len
NM_000465:69643:19	0	14558
NM_000465:69643:20	0	98
NM_000465:69643:21	0	1402
NM_000465:69643:22	0	333
NM_000465:69643:23	0	3030
NM_000576:69547:1	0	72
NM_000576:69547:2	0	463
NM_000576:69547:3	0	15
NM_000576:69547:4	0	47
NM_000576:69547:5	0	565
NM_000576:69547:6	0	52
NM_000576:69547:7	0	1990
NM_000576:69547:8	0	202
NM_000576:69547:9	0	547
NM_000576:69547:10	0	165
NM_000576:69547:11	0	1239
NM_000576:69547:12	0	131
NM_000576:69547:13	0	718
NM_000576:69547:14	0	213
NM_000576:69547:15	0	601
NM_000599:68851:1	0	774
NM_000599:68851:2	0	337
NM_000599:68851:3	0	15359
NM_000599:68851:4	0	230
NM_000599:68851:5	0	618
NM_000599:68851:6	0	120
NM_000599:68851:7	0	1229
NM_000599:68851:8	0	132
NM_000599:68851:9	0	4646
NM_000821:69036:1	0	106
NM_000821:69036:2	0	43
NM_000821:69036:3	0	400
NM_000821:69036:4	0	171
NM_000821:69036:5	0	1739
NM_000821:69036:6	0	159
NM_000821:69036:7	0	311
NM_000821:69036:8	0	166
NM_000821:69036:9	0	2179
NM_000821:69036:10	0	79
NM_000821:69036:11	0	591
NM_000821:69036:12	0	107
NM_000821:69036:13	0	1177
NM_000821:69036:14	0	164
NM_000821:69036:15	0	645
NM_000821:69036:16	0	266
NM_000821:69036:17	0	161
NM_000821:69036:18	0	132
NM_000821:69036:19	0	371
NM_000821:69036:20	0	152
NM_000821:69036:21	0	434
NM_000821:69036:22	0	170
NM_000821:69036:23	0	201
NM_000821:69036:24	0	131
NM_000821:69036:25	0	407
NM_000821:69036:26	0	148
NM_000821:69036:27	0	174
NM_000821:69036:28	0	196
NM_000821:69036:29	0	428
NM_000821:69036:30	0	193
NM_000821:69036:31	0	5214
NM_000945:68950:1	0	392
NM_000945:68950:2	0	3
NM_000945:68950:3	0	34993
NM_000945:68950:4	0	40
NM_000945:68950:5	0	28401
NM_000945:68950:6	0	177
NM_000945:68950:7	0	1199
NM_000945:68950:8	0	60
NM_000945:68950:9	0	602
NM_000945:68950:10	0	185
NM_000945:68950:11	0	5457
NM_000945:68950:12	0	48
NM_000945:68950:13	0	2106
NM_001005781:68331:1	0	148
NM_001005781:68331:2	0	12
NM_001005781:68331:3	0	18333
NM_001005781:68331:4	0	75
NM_001005781:68331:5	0	5597
NM_001005781:68331:6	0	78
NM_001005781:68331:7	0	3550
NM_001005781:68331:8	0	72
NM_001005781:68331:9	0	3413
NM_001005781:68331:10	0	69
NM_001005781:68331:11	0	449
NM_001005781:68331:12	0	624
NM_001006657:68206:1	0	108
NM_001006657:68206:2	0	24
NM_001006657:68206:3	0	709
NM_001006657:68206:4	0	118
NM_001006657:68206:5	0	6630
NM_001006657:68206:6	0	72
NM_001006657:68206:7	0	1679
NM_001006657:68206:8	0	93
NM_001006657:68206:9	0	1811
NM_001006657:68206:10	0	129
NM_001006657:68206:11	0	3087
NM_001006657:68206:12	0	134
NM_001006657:68206:13	0	896
NM_001006657:68206:14	0	166
NM_001006657:68206:15	0	759
NM_001006657:68206:16	0	146
NM_001006657:68206:17	0	3957
NM_001006657:68206:18	0	126
NM_001006657:68206:19	0	2570
NM_001006657:68206:20	0	186
NM_001006657:68206:21	0	4396
NM_001006657:68206:22	0	33
NM_001006657:68206:23	0	1680
NM_001006657:68206:24	0	61
NM_001006657:68206:25	0	6575
NM_001006657:68206:26	0	145
NM_001006657:68206:27	0	2349
NM_001006657:68206:28	0	70
NM_001006657:68206:29	0	3197
NM_001006657:68206:30	0	54
NM_001006657:68206:31	0	1593
NM_001006657:68206:32	0	110
NM_001006657:68206:33	0	464
NM_001006657:68206:34	0	211
NM_001006657:68206:35	0	3946
NM_001006657:68206:36	0	81
NM_001006657:68206:37	0	3357
NM_001006657:68206:38	0	137
NM_001006657:68206:39	0	318
NM_001006657:68206:40	0	204
NM_001006657:68206:41	0	1377
NM_001006657:68206:42	0	147
NM_001006657:68206:43	0	615
NM_001006657:68206:44	0	133
NM_001006657:68206:45	0	1959
NM_001006657:68206:46	0	111
NM_001006657:68206:47	0	953
NM_001006657:68206:48	0	165
NM_001006657:68206:49	0	873
NM_001006657:68206:50	0	141
NM_001006657:68206:51	0	716
NM_001006657:68206:52	0	157
NM_001006657:68206:53	0	16118
NM_001006657:68206:54	0	241
NM_001006657:68206:55	0	328
NM_001006657:68206:56	0	151
NM_001006657:68206:57	0	3290
NM_001006946:68287:1	0	172
NM_001006946:68287:2	0	175
NM_001006946:68287:3	0	219
NM_001006946:68287:4	0	66
NM_001006946:68287:5	0	19377
NM_001006946:68287:6	0	82
NM_001006946:68287:7	0	1051
NM_001006946:68287:8	0	479
NM_001006946:68287:9	0	590
NM_001006946:68287:10	0	136
NM_001006946:68287:11	0	151
NM_001006946:68287:12	0	170
NM_001006946:68287:13	0	1969
NM_001008215:67489:1	0	113
NM_001008215:67489:2	0	99
NM_001008215:67489:3	0	4115
NM_001008215:67489:4	0	84
NM_001008215:67489:5	0	3314
NM_001008215:67489:6	0	42
NM_001008215:67489:7	0	1429
NM_001008237:67468:1	0	132
NM_001008237:67468:2	0	149
NM_001008237:67468:3	0	230
NM_001008237:67468:4	0	446
NM_001008237:67468:5	0	2994
NM_001008237:67468:6	0	167
NM_001008237:67468:7	0	742
NM_001008237:67468:8	0	140
NM_001008237:67468:9	0	356
NM_001009812:67364:1	0	218
NM_001009812:67364:2	0	210
NM_001009812:67364:3	0	106
NM_001009812:67364:4	0	157
NM_001009812:67364:5	0	153
NM_001009812:67364:6	0	479
NM_001009812:67364:7	0	72
NM_001009812:67364:8	0	123
NM_001009812:67364:9	0	106
NM_001009812:67364:10	0	181
NM_001009812:67364:11	0	219
NM_001009812:67364:12	0	132
NM_001009812:67364:13	0	81
NM_001009812:67364:14	0	148
NM_001009812:67364:15	0	1874
NM_001009812:67364:16	0	457
NM_001009812:67364:17	0	193
NM_001009812:67364:18	0	4348
NM_001009812:67364:19	0	392
NM_001009812:67364:20	0	410
NM_001013649:67058:1	0	72
NM_001013649:67058:2	0	107
NM_001013649:67058:3	0	91
NM_001013649:67058:4	0	119
NM_001013649:67058:5	0	2081
NM_001013649:67058:6	0	152
NM_001013649:67058:7	0	367
NM_001013649:67058:8	0	123
NM_001013649:67058:9	0	3692
NM_001013649:67058:10	0	2646
NM_001013649:67058:11	0	542
NM_001013649:67058:12	0	181
NM_001013649:67058:13	0	401
NM_001013663:67891:1	0	5
NM_001013663:67891:2	0	252
NM_001013663:67891:3	0	2544
NM_001013663:67891:4	0	171
NM_001013663:67891:5	0	144
NM_001024680:66548:1	0	107
NM_001024680:66548:2	0	737
NM_001024680:66548:3	0	3
NM_001024680:66548:4	0	327
NM_001024680:66548:5	0	965
NM_001024680:66548:6	0	33
NM_001024680:66548:7	0	306
NM_001024680:66548:8	0	469
NM_001024680:66548:9	0	162
NM_001024680:66548:10	0	1836
NM_001025201:67471:1	0	75280
NM_001025201:67471:2	0	174
NM_001025201:67471:3	0	125
NM_001025201:67471:4	0	168
NM_001025201:67471:5	0	19
NM_001025201:67471:6	0	52691
NM_001025201:67471:7	0	39
NM_001025201:67471:8	0	7220
NM_001025201:67471:9	0	56
NM_001025201:67471:10	0	26322
NM_001025201:67471:11	0	32
NM_001025201:67471:12	0	3362
NM_001025201:67471:13	0	114
NM_001025201:67471:14	0	36929
NM_001025201:67471:15	0	289
NM_001025201:67471:16	0	2052
NM_001025201:67471:17	0	28830
NM_001025201:67471:18	0	78
NM_001025201:67471:19	0	22361
NM_001025201:67471:20	0	85
NM_001025201:67471:21	0	11951
NM_001025201:67471:22	0	174
NM_001025201:67471:23	0	720
NM_001025201:67471:24	0	78
NM_001025201:67471:25	0	2468
NM_001025201:67471:26	0	138
NM_001025201:67471:27	0	7092
NM_001025201:67471:28	0	106
NM_001025201:67471:29	0	1419
NM_001025201:67471:30	0	172
NM_001025201:67471:31	0	802
NM_001031684:66384:1	0	238
NM_001031684:66384:2	0	28
NM_001031684:66384:3	0	1034
NM_001031684:66384:4	0	181
NM_001031684:66384:5	0	308
NM_001031684:66384:6	0	177
NM_001031684:66384:7	0	182
NM_001031684:66384:8	0	107
NM_001031684:66384:9	0	342
NM_001031684:66384:10	0	244
NM_001031684:66384:11	0	75
NM_001031684:66384:12	0	421
NM_001031684:66384:13	0	102
NM_001031684:66384:14	0	9
NM_001031684:66384:15	0	1299
NM_001031684:66384:16	0	54
NM_001031684:66384:17	0	514
NM_001031684:66384:18	0	36
NM_001031684:66384:19	0	956
NM_001031684:66384:20	0	55
NM_001031684:66384:21	0	1534
NM_001031738:66337:1	0	93
NM_001031738:66337:2	0	542
NM_001031738:66337:3	0	116
NM_001031738:66337:4	0	65
NM_001031738:66337:5	0	401
NM_001031738:66337:6	0	48
NM_001031738:66337:7	0	327
NM_001031738:66337:8	0	87
NM_001031738:66337:9	0	608
NM_001031738:66337:10	0	68
NM_001031738:66337:11	0	326
NM_001031738:66337:12	0	128
NM_001031738:66337:13	0	188
NM_001031738:66337:14	0	178
NM_001031738:66337:15	0	207
NM_001031738:66337:16	0	242
NM_001031738:66337:17	0	529
NM_001037160:66150:1	0	188
NM_001037160:66150:2	0	318
NM_001037160:66150:3	0	13949
NM_001037160:66150:4	0	53
NM_001037160:66150:5	0	6945
NM_001037160:66150:6	0	106
NM_001037160:66150:7	0	2054
NM_001039348:66927:1	0	453
NM_001039348:66927:2	0	771
NM_001039348:66927:3	0	41
NM_001039348:66927:4	0	451
NM_001039348:66927:5	0	7
NM_001039348:66927:6	0	81
NM_001039348:66927:7	0	4092
NM_001039348:66927:8	0	49
NM_001039348:66927:9	0	167
NM_001039348:66927:10	0	387
NM_001039348:66927:11	0	35930
NM_001039348:66927:12	0	123
NM_001039348:66927:13	0	3746
NM_001039348:66927:14	0	120
NM_001039348:66927:15	0	1003
NM_001039348:66927:16	0	120
NM_001039348:66927:17	0	1557
NM_001039348:66927:18	0	120
NM_001039348:66927:19	0	3822
NM_001039348:66927:20	0	124
NM_001039348:66927:21	0	84
NM_001039348:66927:22	0	196
NM_001039348:66927:23	0	3485
NM_001039348:66927:24	0	162
NM_001039348:66927:25	0	1111
NM_001039569:66874:1	0	152
NM_001039569:66874:2	0	3
NM_001039569:66874:3	0	59578
NM_001039569:66874:4	0	179
NM_001039569:66874:5	0	1681
NM_001039569:66874:6	0	109
NM_001039569:66874:7	0	10550
NM_001039569:66874:8	0	138
NM_001039569:66874:9	0	6462
NM_001039569:66874:10	0	36
NM_001039569:66874:11	0	3385
NM_001039693:43604:1	0	266
NM_001039693:43604:2	0	78
NM_001039693:43604:3	0	6920
NM_001039693:43604:4	0	136
NM_001039693:43604:5	0	19
NM_001039693:43604:6	0	4483
NM_001039693:43604:7	0	70
NM_001039693:43604:8	0	3631
NM_001039693:43604:9	0	45
NM_001039693:43604:10	0	1018
NM_001039693:43604:11	0	138
NM_001039693:43604:12	0	2440
NM_001039693:43604:13	0	88
NM_001039693:43604:14	0	357
NM_001039693:43604:15	0	117
NM_001039693:43604:16	0	2607
NM_001039693:43604:17	0	257
NM_001039693:43604:18	0	4156
NM_001042548:41762:1	0	47
NM_001042548:41762:2	0	266
NM_001042548:41762:3	0	6865
NM_001042548:41762:4	0	109
NM_001042548:41762:5	0	7433
NM_001042548:41762:6	0	117
NM_001042548:41762:7	0	1921
NM_001042548:41762:8	0	142
NM_001042548:41762:9	0	2424
NM_001042548:41762:10	0	269
NM_001042548:41762:11	0	17731
NM_001042548:41762:12	0	81
NM_001042548:41762:13	0	2271
NM_001042548:41762:14	0	76
NM_001042548:41762:15	0	2689
NM_001042548:41762:16	0	66
NM_001042548:41762:17	0	2503
NM_001042548:41762:18	0	17
NM_001042548:41762:19	0	902
NM_001044385:59571:1	0	129
NM_001044385:59571:2	0	42
NM_001044385:59571:3	0	750
NM_001044385:59571:4	0	1684
NM_001044385:59571:5	0	32
NM_001044385:59571:6	0	1842
NM_001044385:59571:7	0	62
NM_001044385:59571:8	0	2103
NM_001044385:59571:9	0	138
NM_001044385:59571:10	0	3316
NM_001044385:59571:11	0	121
NM_001044385:59571:12	0	1102
NM_001044385:59571:13	0	158
NM_001044385:59571:14	0	2198
NM_001044385:59571:15	0	124
NM_001044385:59571:16	0	307
NM_001044385:59571:17	0	192
NM_001044385:59571:18	0	1080
NM_001044385:59571:19	0	74
NM_001044385:59571:20	0	661
NM_001044385:59571:21	0	94
NM_001044385:59571:22	0	1173
NM_001044385:59571:23	0	122
NM_001044385:59571:24	0	1703
NM_001044385:59571:25	0	68
NM_001044385:59571:26	0	4071
NM_001077198:29279:1	0	154
NM_001077198:29279:2	0	525
NM_001077198:29279:3	0	524
NM_001077198:29279:4	0	52
NM_001077198:29279:5	0	380
NM_001077198:29279:6	0	29
NM_001077198:29279:7	0	103
NM_001077198:29279:8	0	108
NM_001077198:29279:9	0	44
NM_001077198:29279:10	0	836
NM_001077198:29279:11	0	65
NM_001077198:29279:12	0	1296
NM_001077198:29279:13	0	162
NM_001077198:29279:14	0	198
NM_001077198:29279:15	0	142
NM_001077198:29279:16	0	216
NM_001077198:29279:17	0	749
NM_001077198:29279:18	0	83
NM_001077198:29279:19	0	154
NM_001077198:29279:20	0	104
NM_001077198:29279:21	0	180
NM_001077198:29279:22	0	691
NM_001077198:29279:23	0	249
NM_001077198:29279:24	0	194
NM_001077198:29279:25	0	179
NM_001077198:29279:26	0	104
NM_001077198:29279:27	0	118
NM_001077198:29279:28	0	747
NM_001077198:29279:29	0	223
NM_001077198:29279:30	0	187
NM_001077198:29279:31	0	146
NM_001077198:29279:32	0	294
NM_001077198:29279:33	0	6
NM_001077198:29279:34	0	1067
NM_001077198:29279:35	0	1255
NM_001077198:29279:36	0	455
NM_001077198:29279:37	0	837
NM_001077198:29279:38	0	181
NM_001077198:29279:39	0	186
NM_001077198:29279:40	0	102
NM_001077198:29279:41	0	183
NM_001077269:66078:1	0	126
NM_001077269:66078:2	0	5649
NM_001077269:66078:3	0	91513
NM_001077269:66078:4	0	38
NM_001077269:66078:5	0	51
NM_001077269:66078:6	0	4083
NM_001077269:66078:7	0	130
NM_001077269:66078:8	0	5929
NM_001077269:66078:9	0	177
NM_001077269:66078:10	0	2757
NM_001077269:66078:11	0	771
NM_001077269:66078:12	0	3602
NM_001077269:66078:13	0	213
NM_001077269:66078:14	0	677
NM_001077269:66078:15	0	114
NM_001077269:66078:16	0	4467
NM_001077269:66078:17	0	56
NM_001077269:66078:18	0	2973
NM_001077710:55635:1	0	203
NM_001077710:55635:2	0	946
NM_001077710:55635:3	0	3812
NM_001077710:55635:4	0	20
NM_001077710:55635:5	0	2794
NM_001080410:65195:1	0	905
NM_001080410:65195:2	0	2043
NM_001080410:65195:3	0	226
NM_001080410:65195:4	0	490
NM_001080410:65195:5	0	74
NM_001080410:65195:6	0	252
NM_001080410:65195:7	0	359
NM_001080410:65195:8	0	762
NM_001080410:65195:9	0	242
NM_001080410:65195:10	0	224
NM_001080410:65195:11	0	116
NM_001080410:65195:12	0	107
NM_001080410:65195:13	0	153
NM_001080410:65195:14	0	369
NM_001080410:65195:15	0	96
NM_001080410:65195:16	0	2354
NM_001080410:65195:17	0	119
NM_001080410:65195:18	0	192
NM_001080410:65195:19	0	159
NM_001080410:65195:20	0	1092
NM_001080410:65195:21	0	116
NM_001080410:65195:22	0	136
NM_001080410:65195:23	0	63
NM_001080410:65195:24	0	4300
NM_001080475:56918:1	0	172
NM_001080475:56918:2	0	23431
NM_001080475:56918:3	0	318
NM_001080475:56918:4	0	610
NM_001080475:56918:5	0	23443
NM_001080475:56918:6	0	936
NM_001080475:56918:7	0	30138
NM_001080475:56918:8	0	146
NM_001080475:56918:9	0	15247
NM_001080475:56918:10	0	194
NM_001080475:56918:11	0	22348
NM_001080475:56918:12	0	64
NM_001080475:56918:13	0	47251
NM_001080475:56918:14	0	158
NM_001080475:56918:15	0	32608
NM_001080475:56918:16	0	178
NM_001080475:56918:17	0	7031
NM_001085365:60939:1	0	228
NM_001085365:60939:2	0	115
NM_001085365:60939:3	0	170
NM_001085365:60939:4	0	182
NM_001085365:60939:5	0	149
NM_001085365:60939:6	0	7657
NM_001085365:60939:7	0	158
NM_001085365:60939:8	0	101
NM_001100169:10123:1	0	388
NM_001100169:10123:2	0	45
NM_001100169:10123:3	0	13965
NM_001100169:10123:4	0	74
NM_001100169:10123:5	0	1676
NM_001100169:10123:6	0	190
NM_001100169:10123:7	0	5671
NM_001100169:10123:8	0	112
NM_001100169:10123:9	0	2304
NM_001100169:10123:10	0	33
NM_001100169:10123:11	0	3
NM_001100169:10123:12	0	102
NM_001100169:10123:13	0	366
NM_001100169:10123:14	0	93
NM_001100169:10123:15	0	4104
NM_001100169:10123:16	0	137
NM_001100169:10123:17	0	4428
NM_001100169:10123:18	0	104
NM_001100169:10123:19	0	2304
NM_001100169:10123:20	0	136
NM_001100169:10123:21	0	814
NM_001100169:10123:22	0	130
NM_001100169:10123:23	0	5017
NM_001100169:10123:24	0	15
NM_001100169:10123:25	0	2039
NM_001100169:10123:26	0	224
NM_001100169:10123:27	0	3463
NM_001100169:10123:28	0	132
NM_001100169:10123:29	0	1504
NM_001100169:10123:30	0	130
NM_001100169:10123:31	0	1186
NM_001100169:10123:32	0	614
NM_001100169:10123:33	0	336
NM_001102426:36846:1	0	194
NM_001102426:36846:2	0	127
NM_001102426:36846:3	0	60762
NM_001102426:36846:4	0	111
NM_001102426:36846:5	0	30714
NM_001102426:36846:6	0	119
NM_001102426:36846:7	0	5084
NM_001102426:36846:8	0	229
NM_001102426:36846:9	0	3466
NM_001102426:36846:10	0	241
NM_001102426:36846:11	0	10015
NM_001102426:36846:12	0	208
NM_001102426:36846:13	0	1522
NM_001102426:36846:14	0	195
NM_001102426:36846:15	0	752
NM_001102426:36846:16	0	177
NM_001102426:36846:17	0	1363
NM_001102426:36846:18	0	151
NM_001102426:36846:19	0	2259
NM_001102426:36846:20	0	215
NM_001102426:36846:21	0	1158
NM_001102426:36846:22	0	118
NM_001102426:36846:23	0	2491
NM_001102426:36846:24	0	286
NM_001102426:36846:25	0	1058
NM_001102426:36846:26	0	130
NM_001102426:36846:27	0	156
NM_001102426:36846:28	0	99
NM_001102426:36846:29	0	596
NM_001102426:36846:30	0	69
NM_001102426:36846:31	0	4861
NM_001102426:36846:32	0	241
NM_001102426:36846:33	0	534
NM_001102426:36846:34	0	66
NM_001102426:36846:35	0	10140
NM_001102426:36846:36	0	90
NM_001102426:36846:37	0	424
NM_001102426:36846:38	0	98
NM_001102426:36846:39	0	2655
NM_001102426:36846:40	0	453
NM_001102426:36846:41	0	593
NM_001105537:54538:1	0	172
NM_001105537:54538:2	0	238
NM_001105537:54538:3	0	95
NM_001105537:54538:4	0	56
NM_001105537:54538:5	0	103
NM_001105537:54538:6	0	176
NM_001105537:54538:7	0	2237
NM_001105537:54538:8	0	34
NM_001105537:54538:9	0	280
NM_001105537:54538:10	0	4327
NM_001105537:54538:11	0	122
NM_001105537:54538:12	0	1174
NM_001105537:54538:13	0	168
NM_001105537:54538:14	0	899
NM_001105537:54538:15	0	825
NM_001105537:54538:16	0	2286
NM_001105537:54538:17	0	178
NM_001105537:54538:18	0	1106
NM_001105537:54538:19	0	3037
NM_001105537:54538:20	0	1258
NM_001105537:54538:21	0	106
NM_001105537:54538:22	0	1855
NM_001105537:54538:23	0	470
NM_001105537:54538:24	0	422
NM_001111101:64928:1	0	651
NM_001111101:64928:2	0	179
NM_001111101:64928:3	0	1904
NM_001111101:64928:4	0	10
NM_001111101:64928:5	0	151
NM_001111101:64928:6	0	23130
NM_001111101:64928:7	0	9542
NM_001111101:64928:8	0	57
NM_001111101:64928:9	0	257
NM_001114636:35760:1	0	67
NM_001114636:35760:2	0	96
NM_001114636:35760:3	0	9105
NM_001114636:35760:4	0	59
NM_001114636:35760:5	0	2179
NM_001114636:35760:6	0	61
NM_001114636:35760:7	0	3029
NM_001114636:35760:8	0	57
NM_001114636:35760:9	0	4685
NM_001114636:35760:10	0	101
NM_001114636:35760:11	0	17715
NM_001114636:35760:12	0	97
NM_001114636:35760:13	0	5467
NM_001114636:35760:14	0	69
NM_001114636:35760:15	0	15
NM_001114636:35760:16	0	32704
NM_001114636:35760:17	0	151
NM_001114636:35760:18	0	2206
NM_001114636:35760:19	0	84
NM_001114636:35760:20	0	359
NM_001114636:35760:21	0	46
NM_001114636:35760:22	0	81
NM_001114636:35760:23	0	82
NM_001114636:35760:24	0	1227
NM_001114636:35760:25	0	117
NM_001114636:35760:26	0	1342
NM_001114636:35760:27	0	72
NM_001114636:35760:28	0	307
NM_001114636:35760:29	0	36
NM_001114636:35760:30	0	522
NM_001122646:31941:1	0	251
NM_001122646:31941:2	0	73
NM_001122646:31941:3	0	13634
NM_001122646:31941:4	0	69
NM_001122646:31941:5	0	215
NM_001122646:31941:6	0	422
NM_001122646:31941:7	0	1123
NM_001122646:31941:8	0	62
NM_001122646:31941:9	0	3088
NM_001122646:31941:10	0	108
NM_001122646:31941:11	0	7079
NM_001122646:31941:12	0	153
NM_001122646:31941:13	0	8803
NM_001122646:31941:14	0	106
NM_001122646:31941:15	0	3476
NM_001122646:31941:16	0	85
NM_001122646:31941:17	0	18497
NM_001122646:31941:18	0	115
NM_001122646:31941:19	0	5622
NM_001122646:31941:20	0	94
NM_001122646:31941:21	0	1835
NM_001122646:31941:22	0	177
NM_001122646:31941:23	0	215
NM_001122646:31941:24	0	98
NM_001122646:31941:25	0	18457
NM_001122646:31941:26	0	88
NM_001122646:31941:27	0	8568
NM_001122646:31941:28	0	126
NM_001122646:31941:29	0	15432
NM_001122646:31941:30	0	78
NM_001122646:31941:31	0	373
NM_001122646:31941:32	0	153
NM_001122646:31941:33	0	1581
NM_001122646:31941:34	0	33
NM_001122646:31941:35	0	394
NM_001122964:25636:1	0	439
NM_001122964:25636:2	0	142
NM_001122964:25636:3	0	1637
NM_001122964:25636:4	0	56
NM_001122964:25636:5	0	11374
NM_001122964:25636:6	0	99
NM_001122964:25636:7	0	4938
NM_001122964:25636:8	0	624
NM_001122964:25636:9	0	9459
NM_001122964:25636:10	0	78
NM_001122964:25636:11	0	2144
NM_001122964:25636:12	0	117
NM_001122964:25636:13	0	1450
NM_001122964:25636:14	0	117
NM_001122964:25636:15	0	3352
NM_001122964:25636:16	0	132
NM_001122964:25636:17	0	1785
NM_001122964:25636:18	0	103
NM_001122964:25636:19	0	1336
NM_001122964:25636:20	0	96
NM_001122964:25636:21	0	890
NM_001122964:25636:22	0	42
NM_001122964:25636:23	0	3537
NM_001122964:25636:24	0	159
NM_001122964:25636:25	0	5255
NM_001122964:25636:26	0	170
NM_001122964:25636:27	0	3152
NM_001122964:25636:28	0	140
NM_001122964:25636:29	0	404
NM_001122964:25636:30	0	21
NM_001122964:25636:31	0	164
NM_001122964:25636:32	0	5344
NM_001122964:25636:33	0	194
NM_001122964:25636:34	0	8768
NM_001122964:25636:35	0	96
NM_001122964:25636:36	0	2619
NM_001128178:61695:1	0	94
NM_001128178:61695:2	0	69
NM_001128178:61695:3	0	3405
NM_001128178:61695:4	0	74
NM_001128178:61695:5	0	21736
NM_001128178:61695:6	0	61
NM_001128178:61695:7	0	1076
NM_001128178:61695:8	0	125
NM_001128178:61695:9	0	8424
NM_001128178:61695:10	0	193
NM_001128178:61695:11	0	1252
NM_001128178:61695:12	0	102
NM_001128178:61695:13	0	3296
NM_001128178:61695:14	0	104
NM_001128178:61695:15	0	321
NM_001128178:61695:16	0	43
NM_001128178:61695:17	0	1552
NM_001128178:61695:18	0	3
NM_001128178:61695:19	0	85
NM_001128178:61695:20	0	1350
NM_001128178:61695:21	0	95
NM_001128178:61695:22	0	1347
NM_001128178:61695:23	0	129
NM_001128178:61695:24	0	9870
NM_001128178:61695:25	0	75
NM_001128178:61695:26	0	2155
NM_001128178:61695:27	0	111
NM_001128178:61695:28	0	1080
NM_001128178:61695:29	0	83
NM_001128178:61695:30	0	2183
NM_001128178:61695:31	0	77
NM_001128178:61695:32	0	851
NM_001128178:61695:33	0	100
NM_001128178:61695:34	0	11750
NM_001128178:61695:35	0	113
NM_001128178:61695:36	0	2419
NM_001128178:61695:37	0	74
NM_001128178:61695:38	0	3504
NM_001128178:61695:39	0	45
NM_001128178:61695:40	0	1573
NM_001128178:61695:41	0	273
NM_001128178:61695:42	0	454
NM_001134693:22623:1	0	99
NM_001134693:22623:2	0	137
NM_001134693:22623:3	0	1
NM_001134693:22623:4	0	114
NM_001134693:22623:5	0	23
NM_001134693:22623:6	0	604
NM_001134693:22623:7	0	248
NM_001135212:15835:1	0	129
NM_001135212:15835:2	0	221
NM_001135212:15835:3	0	1065
NM_001135212:15835:4	0	152
NM_001135212:15835:5	0	7276
NM_001135212:15835:6	0	3
NM_001135212:15835:7	0	131
NM_001135212:15835:8	0	3720
NM_001135212:15835:9	0	162
NM_001135212:15835:10	0	2106
NM_001135659:15791:1	0	556
NM_001135659:15791:2	0	2786
NM_001135659:15791:3	0	921
NM_001135659:15791:4	0	772
NM_001135659:15791:5	0	1032
NM_001135659:15791:6	0	99
NM_001135659:15791:7	0	100415
NM_001135659:15791:8	0	18
NM_001135659:15791:9	0	3250
NM_001135659:15791:10	0	33
NM_001135659:15791:11	0	291549
NM_001135659:15791:12	0	7
NM_001135659:15791:13	0	7481
NM_001135659:15791:14	0	2
NM_001135659:15791:15	0	302
NM_001135659:15791:16	0	2064
NM_001135659:15791:17	0	45
NM_001135659:15791:18	0	1021
NM_001135659:15791:19	0	162
NM_001135659:15791:20	0	66996
NM_001135659:15791:21	0	439
NM_001135659:15791:22	0	13950
NM_001135659:15791:23	0	384
NM_001135659:15791:24	0	6822
NM_001135659:15791:25	0	204
NM_001135659:15791:26	0	2575
NM_001135659:15791:27	0	27
NM_001135659:15791:28	0	22007
NM_001135659:15791:29	0	123
NM_001135659:15791:30	0	8780
NM_001135659:15791:31	0	382
NM_001135659:15791:32	0	1237
NM_001135659:15791:33	0	191
NM_001135659:15791:34	0	23433
NM_001135659:15791:35	0	174
NM_001135659:15791:36	0	6736
NM_001135659:15791:37	0	120
NM_001135659:15791:38	0	228471
NM_001135659:15791:39	0	182
NM_001135659:15791:40	0	145294
NM_001135659:15791:41	0	172
NM_001135659:15791:42	0	36278
NM_001135659:15791:43	0	90
NM_001135659:15791:44	0	1364
NM_001135659:15791:45	0	320
NM_001135659:15791:46	0	109479
NM_001135659:15791:47	0	79
NM_001135659:15791:48	0	9
NM_001135659:15791:49	0	21452
NM_001135659:15791:50	0	308
NM_001135659:15791:51	0	3439
NM_001136037:37898:1	0	166
NM_001136037:37898:2	0	11
NM_001136037:37898:3	0	1270
NM_001136037:37898:4	0	66
NM_001136037:37898:5	0	15456
NM_001136037:37898:6	0	260
NM_001136037:37898:7	0	399
NM_001136037:37898:8	0	160
NM_001136037:37898:9	0	2506
NM_001136037:37898:10	0	67
NM_001136037:37898:11	0	285
NM_001136037:37898:12	0	121
NM_001136037:37898:13	0	1198
NM_001136037:37898:14	0	261
NM_001136037:37898:15	0	9891
NM_001136037:37898:16	0	150
NM_001136037:37898:17	0	723
NM_001136037:37898:18	0	151
NM_001136037:37898:19	0	1060
NM_001136037:37898:20	0	93
NM_001136037:37898:21	0	577
NM_001136037:37898:22	0	49
NM_001136037:37898:23	0	124
NM_001136037:37898:24	0	76
NM_001136037:37898:25	0	641
NM_001136037:37898:26	0	148
NM_001136037:37898:27	0	860
NM_001136528:12346:1	0	221
NM_001136528:12346:2	0	37176
NM_001136528:12346:3	0	22
NM_001136528:12346:4	0	259
NM_001136528:12346:5	0	3299
NM_001136528:12346:6	0	228
NM_001136528:12346:7	0	6114
NM_001136528:12346:8	0	198
NM_001136528:12346:9	0	6852
